TeamName,G,Date,,Opp,WinorLose,points,opp_points,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
Miami Heat,61,2/26/2022,,SAS,W,133,129,47,83,0.566,12,28,0.429,27,38,0.711,4,32,25,8,3,11,20,,50,90,0.556,14,31,0.452,15,19,0.789,12,46,33,5,1,20,31
Miami Heat,62,2/28/2022,,CHI,W,112,99,40,81,0.494,12,31,0.387,20,26,0.769,9,39,28,8,5,14,18,,41,84,0.488,7,29,0.241,10,15,0.667,5,38,23,9,4,14,24
Miami Heat,63,3/2/2022,@,MIL,L,119,120,44,97,0.454,21,44,0.477,10,12,0.833,9,48,28,9,4,10,22,,41,91,0.451,14,36,0.389,24,27,0.889,11,52,22,7,3,12,16
Miami Heat,64,3/3/2022,@,BRK,W,113,107,40,77,0.519,10,30,0.333,23,28,0.821,5,35,27,8,6,13,22,,39,83,0.47,12,31,0.387,17,22,0.773,7,30,24,5,5,13,24
Miami Heat,65,3/5/2022,,PHI,W,99,82,35,72,0.486,13,28,0.464,16,19,0.842,6,38,20,6,3,13,19,,28,82,0.341,7,41,0.171,19,23,0.826,13,41,13,9,4,9,17
Miami Heat,66,3/7/2022,,HOU,W,123,106,49,91,0.538,14,31,0.452,11,14,0.786,13,50,26,3,4,15,17,,39,88,0.443,13,43,0.302,15,22,0.682,9,33,22,8,7,10,24
Miami Heat,67,3/9/2022,,PHO,L,90,111,35,88,0.398,10,33,0.303,10,13,0.769,6,38,27,8,5,14,9,,45,99,0.455,11,37,0.297,10,10,1,14,55,26,8,5,14,18
Miami Heat,68,3/11/2022,,CLE,W,117,105,41,86,0.477,11,35,0.314,24,27,0.889,8,42,28,9,6,9,26,,35,79,0.443,8,25,0.32,27,29,0.931,7,40,25,5,2,17,23
Miami Heat,69,3/12/2022,,MIN,L,104,113,35,88,0.398,15,45,0.333,19,25,0.76,11,53,23,7,1,18,24,,35,83,0.422,15,42,0.357,28,32,0.875,6,46,21,12,5,14,19
Miami Heat,70,3/15/2022,,DET,W,105,98,29,72,0.403,12,33,0.364,35,39,0.897,7,44,20,1,1,11,21,,37,80,0.463,10,34,0.294,14,22,0.636,6,39,23,6,5,12,30
Miami Heat,71,3/18/2022,,OKC,W,120,108,46,95,0.484,18,51,0.353,10,12,0.833,11,46,25,5,0,6,19,,40,84,0.476,10,34,0.294,18,23,0.783,11,47,19,4,5,10,10
Miami Heat,72,3/21/2022,@,PHI,L,106,113,38,80,0.475,10,33,0.303,20,20,1,4,34,23,6,4,12,16,,43,86,0.5,15,37,0.405,12,16,0.75,11,45,26,6,4,11,20
Miami Heat,73,3/23/2022,,GSW,L,104,118,37,85,0.435,14,36,0.389,16,21,0.762,8,34,26,8,1,9,19,,40,77,0.519,15,36,0.417,23,27,0.852,7,45,23,5,2,11,24
Miami Heat,74,3/25/2022,,NYK,L,103,111,35,70,0.5,12,33,0.364,21,25,0.84,8,35,18,6,3,15,25,,36,82,0.439,17,50,0.34,22,28,0.786,17,42,23,8,2,11,24
Miami Heat,75,3/26/2022,,BRK,L,95,110,33,75,0.44,10,34,0.294,19,26,0.731,6,39,20,7,5,21,23,,39,83,0.47,11,33,0.333,21,26,0.808,11,40,26,15,5,13,22
Miami Heat,76,3/28/2022,,SAC,W,123,100,49,90,0.544,19,40,0.475,6,6,1,10,48,30,7,1,15,20,,37,81,0.457,12,35,0.343,14,18,0.778,5,32,21,6,2,14,12
Miami Heat,77,3/30/2022,@,BOS,W,106,98,38,79,0.481,13,34,0.382,17,25,0.68,4,42,27,9,6,15,23,,35,85,0.412,11,37,0.297,17,23,0.739,8,44,27,9,1,17,22
Miami Heat,78,4/2/2022,@,CHI,W,127,109,44,82,0.537,17,34,0.5,22,27,0.815,5,41,28,4,1,9,21,,37,86,0.43,9,34,0.265,26,29,0.897,11,39,21,5,4,5,19
Miami Heat,79,4/3/2022,@,TOR,W,114,109,41,79,0.519,18,38,0.474,14,22,0.636,8,38,30,9,4,17,21,,35,83,0.422,12,39,0.308,27,34,0.794,10,38,19,12,1,14,20
Miami Heat,80,4/5/2022,,CHO,W,144,115,48,84,0.571,23,42,0.548,25,29,0.862,8,41,29,10,1,14,19,,45,85,0.529,12,38,0.316,13,18,0.722,7,31,34,8,3,13,18
Miami Heat,81,4/8/2022,,ATL,W,113,109,40,72,0.556,11,26,0.423,22,28,0.786,4,33,20,9,1,17,17,,42,88,0.477,8,34,0.235,17,19,0.895,13,43,17,9,0,14,23
Miami Heat,82,4/10/2022,@,ORL,L,111,125,40,94,0.426,19,50,0.38,12,16,0.75,10,47,20,5,4,10,13,,45,91,0.495,23,58,0.397,12,14,0.857,6,48,33,4,3,8,16
Boston Celtics,1,10/20/2021,@,NYK,L,134,138,48,117,0.41,21,57,0.368,17,23,0.739,15,56,34,13,9,18,24,,51,105,0.486,17,45,0.378,19,27,0.704,7,55,27,9,10,17,22
Boston Celtics,2,10/22/2021,,TOR,L,83,115,32,82,0.39,11,34,0.324,8,11,0.727,10,42,19,6,12,25,19,,42,100,0.42,10,35,0.286,21,21,1,21,60,22,16,2,11,13
Boston Celtics,3,10/24/2021,@,HOU,W,107,97,38,86,0.442,15,47,0.319,16,20,0.8,6,43,22,10,6,11,22,,32,75,0.427,14,32,0.438,19,24,0.792,5,40,20,7,4,18,20
Boston Celtics,4,10/25/2021,@,CHO,W,140,129,50,101,0.495,19,50,0.38,21,25,0.84,11,53,33,8,9,12,23,,46,103,0.447,19,44,0.432,18,28,0.643,14,52,26,4,6,14,25
Boston Celtics,5,10/27/2021,,WAS,L,107,116,37,85,0.435,10,29,0.345,23,28,0.821,10,37,18,9,5,13,21,,43,84,0.512,9,25,0.36,21,29,0.724,11,47,18,8,7,15,20
Boston Celtics,6,10/30/2021,@,WAS,L,112,115,44,107,0.411,2,26,0.077,22,25,0.88,8,54,23,8,10,11,32,,38,104,0.365,10,36,0.278,29,36,0.806,12,62,19,6,7,13,22
Boston Celtics,7,11/1/2021,,CHI,L,114,128,42,96,0.438,15,33,0.455,15,20,0.75,13,38,20,10,1,9,15,,49,86,0.57,13,31,0.419,17,18,0.944,10,50,30,7,8,14,19
Boston Celtics,8,11/3/2021,@,ORL,W,92,79,33,79,0.418,10,37,0.27,16,25,0.64,9,50,24,7,9,11,20,,27,84,0.321,9,43,0.209,16,20,0.8,8,46,15,8,1,14,20
Boston Celtics,9,11/4/2021,@,MIA,W,95,78,31,78,0.397,16,41,0.39,17,20,0.85,11,46,16,7,4,16,16,,28,81,0.346,9,41,0.22,13,19,0.684,13,45,18,8,0,18,19
Boston Celtics,10,11/6/2021,@,DAL,L,104,107,42,86,0.488,9,31,0.29,11,16,0.688,8,36,20,6,2,11,14,,41,78,0.526,13,39,0.333,12,14,0.857,7,40,19,7,6,15,18
Boston Celtics,11,11/10/2021,,TOR,W,104,88,42,94,0.447,10,29,0.345,10,15,0.667,12,44,21,10,5,15,13,,33,77,0.429,6,25,0.24,16,19,0.842,6,41,20,8,8,18,17
Boston Celtics,12,11/12/2021,,MIL,W,122,113,47,96,0.49,12,41,0.293,16,18,0.889,16,53,22,5,7,16,12,,44,98,0.449,16,47,0.34,9,11,0.818,12,39,23,7,3,11,19
Boston Celtics,13,11/13/2021,@,CLE,L,89,91,33,78,0.423,6,23,0.261,17,18,0.944,10,47,20,7,3,19,16,,31,81,0.383,10,38,0.263,19,22,0.864,9,39,17,10,4,11,19
Boston Celtics,14,11/15/2021,@,CLE,W,98,92,36,78,0.462,10,29,0.345,16,20,0.8,6,46,23,7,6,14,16,,32,83,0.386,16,40,0.4,12,16,0.75,7,42,18,6,3,13,18
Boston Celtics,15,11/17/2021,@,ATL,L,99,110,37,84,0.44,11,41,0.268,14,17,0.824,12,42,24,9,2,14,17,,41,81,0.506,13,37,0.351,15,18,0.833,6,40,28,9,4,11,17
Boston Celtics,16,11/19/2021,,LAL,W,130,108,44,88,0.5,11,30,0.367,31,38,0.816,12,51,22,7,2,12,20,,39,84,0.464,12,30,0.4,18,24,0.75,7,33,20,5,6,12,29
Boston Celtics,17,11/20/2021,,OKC,W,111,105,41,88,0.466,17,39,0.436,12,14,0.857,8,48,28,4,7,7,11,,39,96,0.406,18,42,0.429,9,16,0.563,15,54,23,5,0,9,15
Boston Celtics,18,11/22/2021,,HOU,W,108,90,39,92,0.424,12,35,0.343,18,19,0.947,11,58,19,10,3,14,24,,31,83,0.373,11,42,0.262,17,24,0.708,4,42,19,5,4,14,20
Boston Celtics,19,11/24/2021,,BRK,L,104,123,34,91,0.374,11,48,0.229,25,28,0.893,15,45,25,6,5,11,24,,43,85,0.506,14,35,0.4,23,30,0.767,10,50,29,8,4,10,23
Boston Celtics,20,11/26/2021,@,SAS,L,88,96,34,92,0.37,10,34,0.294,10,15,0.667,12,51,20,4,8,10,20,,38,87,0.437,6,24,0.25,14,19,0.737,8,53,21,7,6,10,15
Boston Celtics,21,11/28/2021,@,TOR,W,109,97,34,82,0.415,12,34,0.353,29,31,0.935,12,53,24,5,3,17,19,,35,93,0.376,13,42,0.31,14,16,0.875,14,44,19,6,5,10,24
Boston Celtics,22,12/1/2021,,PHI,W,88,87,33,79,0.418,11,28,0.393,11,15,0.733,4,46,18,5,8,13,15,,33,89,0.371,8,31,0.258,13,17,0.765,8,46,20,7,9,7,17
Boston Celtics,23,12/3/2021,@,UTA,L,130,137,47,91,0.516,14,39,0.359,22,22,1,5,30,23,9,3,6,22,,45,81,0.556,27,51,0.529,20,23,0.87,9,44,26,3,3,19,27
Boston Celtics,24,12/4/2021,@,POR,W,145,117,49,87,0.563,21,37,0.568,26,29,0.897,12,46,26,5,7,11,21,,42,89,0.472,8,29,0.276,25,32,0.781,9,32,22,7,2,9,21
Boston Celtics,25,12/7/2021,@,LAL,L,102,117,36,82,0.439,10,33,0.303,20,29,0.69,7,34,27,8,4,13,16,,48,93,0.516,8,27,0.296,13,17,0.765,13,51,25,7,4,14,21
Boston Celtics,26,12/8/2021,@,LAC,L,111,114,41,86,0.477,10,32,0.313,19,21,0.905,14,47,26,11,3,22,21,,40,85,0.471,14,32,0.438,20,22,0.909,9,38,20,13,7,20,18
Boston Celtics,27,12/10/2021,@,PHO,L,90,111,35,93,0.376,4,26,0.154,16,24,0.667,15,46,13,7,6,13,17,,43,96,0.448,14,38,0.368,11,11,1,14,53,25,4,9,12,21
Boston Celtics,28,12/13/2021,,MIL,W,117,103,43,86,0.5,20,47,0.426,11,13,0.846,7,40,31,6,5,11,15,,40,90,0.444,11,36,0.306,12,15,0.8,11,45,22,8,3,13,14
Boston Celtics,29,12/17/2021,,GSW,L,107,111,36,82,0.439,15,41,0.366,20,29,0.69,11,45,20,5,2,16,19,,39,90,0.433,16,46,0.348,17,21,0.81,12,45,27,9,8,12,25
Boston Celtics,30,12/18/2021,,NYK,W,114,107,42,89,0.472,17,45,0.378,13,17,0.765,12,45,23,6,3,12,20,,35,80,0.438,13,36,0.361,24,30,0.8,8,42,18,8,6,14,21
Boston Celtics,31,12/20/2021,,PHI,L,103,108,38,82,0.463,7,27,0.259,20,25,0.8,11,42,16,9,5,18,23,,36,72,0.5,10,25,0.4,26,31,0.839,2,34,20,11,7,15,23
